knife,img,match,band,correlation
E28:E48,6,nonmatch,30-40,0.091404852514651
E28:E48,7,nonmatch,30-40,0.085418772084346
E28:E48,8,nonmatch,30-40,0.082144569902716
E28:E48,9,nonmatch,30-40,0.120749248012579
E28:E39,1,nonmatch,30-40,0.057757276071742
E28:E39,2,nonmatch,30-40,0.055484450715554
E28:E39,3,nonmatch,30-40,0.074888401482041
E28:E39,4,nonmatch,30-40,0.101730538016949
E28:E39,5,nonmatch,30-40,0.06237365619866
E28:E39,6,nonmatch,30-40,0.119932078343673
E28:E39,7,nonmatch,30-40,0.075176785321555
E28:E39,8,nonmatch,30-40,0.147608138777913
E28:E39,9,nonmatch,30-40,0.151808331939722
E28:E36,1,nonmatch,30-40,-0.011459860500096
E28:E36,2,nonmatch,30-40,-0.06470078735446
E28:E36,3,nonmatch,30-40,-0.095829714840423
E28:E36,4,nonmatch,30-40,-0.020874993454743
E28:E36,5,nonmatch,30-40,0.033665159724722
E28:E36,6,nonmatch,30-40,0.066822566038553
E28:E36,7,nonmatch,30-40,0.047503042476204
E28:E36,8,nonmatch,30-40,0.069809566602665
E28:E36,9,nonmatch,30-40,0.029659849705737
E28:E34,1,nonmatch,30-40,0.090390054560506
E28:E34,2,nonmatch,30-40,0.068583739454947
E28:E34,3,nonmatch,30-40,0.022900200295905
E28:E34,4,nonmatch,30-40,-0.012646862448608
E28:E34,5,nonmatch,30-40,0.013946297819377
E28:E34,6,nonmatch,30-40,0.088952773061114
E28:E34,7,nonmatch,30-40,0.015321498835986
E28:E34,8,nonmatch,30-40,0.004775897689791
E28:E34,9,nonmatch,30-40,0.046863006205746
E28:E27,1,nonmatch,30-40,-0.007456948343373
E28:E27,2,nonmatch,30-40,0.007015145624109
E28:E27,3,nonmatch,30-40,0.013629159154228
E28:E27,4,nonmatch,30-40,0.048560832902206
E28:E27,5,nonmatch,30-40,0.089669224883502
E28:E27,6,nonmatch,30-40,-0.036392553210659
E28:E27,7,nonmatch,30-40,-0.036793169634084
E28:E27,8,nonmatch,30-40,0.117409013059635
E28:E27,9,nonmatch,30-40,0.127908629946321
E28:E24,1,nonmatch,30-40,0.03665820593356
E28:E24,2,nonmatch,30-40,0.007504850050021
E28:E24,3,nonmatch,30-40,0.056081297774497
E28:E24,4,nonmatch,30-40,0.034572653554727
E28:E24,5,nonmatch,30-40,0.043570412523167
E28:E24,6,nonmatch,30-40,0.080931733644466
E28:E24,7,nonmatch,30-40,0.04642445625395
E28:E24,8,nonmatch,30-40,0.143688636359416
E28:E24,9,nonmatch,30-40,0.066214683144772
E27:E10,1,nonmatch,30-40,0.087871087845622
E27:E10,2,nonmatch,30-40,0.008286557147628
E27:E10,3,nonmatch,30-40,0.037799237409209
E27:E10,4,nonmatch,30-40,0.017701348294134
E27:E10,5,nonmatch,30-40,0.072871779623278
E27:E10,6,nonmatch,30-40,-0.0089371705352
E27:E10,7,nonmatch,30-40,-0.015133042106772
E27:E10,8,nonmatch,30-40,0.079603126692801
E27:E10,9,nonmatch,30-40,-0.009238539606877
E27:T10,1,nonmatch,30-40,0.097015806307753
E27:T10,2,nonmatch,30-40,0.076078124408161
E27:T10,3,nonmatch,30-40,0.058354858274053
E27:T10,4,nonmatch,30-40,0.178099813264777
E27:T10,5,nonmatch,30-40,0.101676453611752
E27:T10,6,nonmatch,30-40,0.143173111174111
E27:T10,7,nonmatch,30-40,0.080009916088488
E27:T10,8,nonmatch,30-40,0.094304024097352
E27:T10,9,nonmatch,30-40,0.119985444398808
E27:E48,1,nonmatch,30-40,0.113664761314165
E27:E48,2,nonmatch,30-40,0.167377208191713
E27:E48,3,nonmatch,30-40,0.068822354085931
E27:E48,4,nonmatch,30-40,0.03115151391102
E27:E48,5,nonmatch,30-40,0.084745604672627
E27:E48,6,nonmatch,30-40,0.122906011294643
E27:E48,7,nonmatch,30-40,0.091595962179573
E27:E48,8,nonmatch,30-40,0.175590617436335
E27:E48,9,nonmatch,30-40,0.164855301007623
E27:E39,1,nonmatch,30-40,-0.038459918083978
E27:E39,2,nonmatch,30-40,0.048142326792984
E27:E39,3,nonmatch,30-40,0.016298522281598
E27:E39,4,nonmatch,30-40,-0.013782994280049
E27:E39,5,nonmatch,30-40,0.077811637364068
E27:E39,6,nonmatch,30-40,0.01914846907559
E27:E39,7,nonmatch,30-40,0.042933289182977
E27:E39,8,nonmatch,30-40,0.07904592622065
E27:E39,9,nonmatch,30-40,0.018375346760664
E27:E36,1,nonmatch,30-40,0.130585657067984
E27:E36,2,nonmatch,30-40,0.167907328909104
E27:E36,3,nonmatch,30-40,0.196709758205201
E27:E36,4,nonmatch,30-40,0.24597397512999
E27:E36,5,nonmatch,30-40,0.159008895595128
E27:E36,6,nonmatch,30-40,0.144834369627742
E27:E36,7,nonmatch,30-40,0.19000018050877
E27:E36,8,nonmatch,30-40,0.141614615982117
E27:E36,9,nonmatch,30-40,0.188446986285764
E27:E34,1,nonmatch,30-40,0.008256160022382
E27:E34,2,nonmatch,30-40,0.182313628930606
E27:E34,3,nonmatch,30-40,0.126532925476929
E27:E34,4,nonmatch,30-40,0.093427869404449
E27:E34,5,nonmatch,30-40,0.208635540057601
E27:E34,6,nonmatch,30-40,0.200416462387527
E27:E34,7,nonmatch,30-40,0.058898680036919
E27:E34,8,nonmatch,30-40,0.077845578859585
E27:E34,9,nonmatch,30-40,0.096219756710481
E27:E28,1,nonmatch,30-40,0.043998385580621
E27:E28,2,nonmatch,30-40,0.008489595189298
E27:E28,3,nonmatch,30-40,-0.009989239281163
E27:E28,4,nonmatch,30-40,0.056143770399585
E27:E28,5,nonmatch,30-40,0.06664593509605
E27:E28,6,nonmatch,30-40,0.099070521393113
E27:E28,7,nonmatch,30-40,0.048545621252862
E27:E28,8,nonmatch,30-40,0.110916798189578
E27:E28,9,nonmatch,30-40,0.249550430112106
E27:E24,1,nonmatch,30-40,0.120288886611894
E27:E24,2,nonmatch,30-40,0.155049666778983
E27:E24,3,nonmatch,30-40,0.208933953894833
E27:E24,4,nonmatch,30-40,0.0827341339301
E27:E24,5,nonmatch,30-40,0.089968021309904
E27:E24,6,nonmatch,30-40,0.155904980936504
E27:E24,7,nonmatch,30-40,0.035908796755418
E27:E24,8,nonmatch,30-40,0.109436735439005
E27:E24,9,nonmatch,30-40,0.079922581013178
E24:E10,1,nonmatch,30-40,0.028192363707725
E24:E10,2,nonmatch,30-40,-0.000634228845981
E24:E10,3,nonmatch,30-40,0.02963309481912
E24:E10,4,nonmatch,30-40,0.038933975422015
E24:E10,5,nonmatch,30-40,0.035103268861809
E24:E10,6,nonmatch,30-40,-0.056751126621582
E24:E10,7,nonmatch,30-40,0.028956503677525
E24:E10,8,nonmatch,30-40,0.042973189836039
E24:E10,9,nonmatch,30-40,0.018057488233629
E24:T10,1,nonmatch,30-40,0.108392508583482
E24:T10,2,nonmatch,30-40,0.027142754932505
E24:T10,3,nonmatch,30-40,0.027048361816853
E24:T10,4,nonmatch,30-40,0.091658335643393
E24:T10,5,nonmatch,30-40,0.120023591843622
E24:T10,6,nonmatch,30-40,0.014163538321268
E24:T10,7,nonmatch,30-40,0.006360001760879
E24:T10,8,nonmatch,30-40,0.049594834973763
E24:T10,9,nonmatch,30-40,0.189591199021204
E24:E48,1,nonmatch,30-40,0.160757033266888
E24:E48,2,nonmatch,30-40,0.106550980992232
E24:E48,3,nonmatch,30-40,0.073039089166417
E24:E48,4,nonmatch,30-40,0.029277659539698
E24:E48,5,nonmatch,30-40,0.055203279643356
E24:E48,6,nonmatch,30-40,0.004086465414493
E24:E48,7,nonmatch,30-40,0.008154517109171
E24:E48,8,nonmatch,30-40,0.091769581805723
E24:E48,9,nonmatch,30-40,0.105707581759343
E24:E39,1,nonmatch,30-40,0.051039959896471
E24:E39,2,nonmatch,30-40,0.085112596681669
E24:E39,3,nonmatch,30-40,0.141762697104107
E24:E39,4,nonmatch,30-40,0.103206891683619
E24:E39,5,nonmatch,30-40,0.076511859920283
E24:E39,6,nonmatch,30-40,0.128138175950376
E24:E39,7,nonmatch,30-40,0.104176846614574
E24:E39,8,nonmatch,30-40,0.147029404013791
E24:E39,9,nonmatch,30-40,0.07194472250549
E24:E36,1,nonmatch,30-40,0.13239264424871
E24:E36,2,nonmatch,30-40,0.147075030062944
E24:E36,3,nonmatch,30-40,0.110795992472354
E24:E36,4,nonmatch,30-40,0.110159526008466
E24:E36,5,nonmatch,30-40,-0.005180024309451
E24:E36,6,nonmatch,30-40,-0.027029070301147
E24:E36,7,nonmatch,30-40,0.033091775830547
E24:E36,8,nonmatch,30-40,-0.008015280729511
E24:E36,9,nonmatch,30-40,0.02713096468388
E24:E34,1,nonmatch,30-40,0.129325934792435
E24:E34,2,nonmatch,30-40,0.101692252900656
E24:E34,3,nonmatch,30-40,0.004928817302032
E24:E34,4,nonmatch,30-40,0.057286949478884
E24:E34,5,nonmatch,30-40,0.022679282862623
E24:E34,6,nonmatch,30-40,0.001378044841365
E24:E34,7,nonmatch,30-40,-0.033026558746325
E24:E34,8,nonmatch,30-40,0.04692697991486
E24:E34,9,nonmatch,30-40,0.119816651225253
E24:E28,1,nonmatch,30-40,0.067870732976747
E24:E28,2,nonmatch,30-40,0.09356753523268
E24:E28,3,nonmatch,30-40,0.0304111135433
E24:E28,4,nonmatch,30-40,0.118621099171377
E24:E28,5,nonmatch,30-40,0.070026651559395
E24:E28,6,nonmatch,30-40,0.047978589508758
E24:E28,7,nonmatch,30-40,0.125847043839773
E24:E28,8,nonmatch,30-40,0.136080876045465
E24:E28,9,nonmatch,30-40,0.090672098076453
E24:E27,1,nonmatch,30-40,0.178727336861176
E24:E27,2,nonmatch,30-40,0.114922548085953
E24:E27,3,nonmatch,30-40,0.179897217542618
E24:E27,4,nonmatch,30-40,0.111177860087759
E24:E27,5,nonmatch,30-40,0.041354525714771
E24:E27,6,nonmatch,30-40,0.00249572016963
E24:E27,7,nonmatch,30-40,-0.028688854637466
E24:E27,8,nonmatch,30-40,0.031530927614858
E24:E27,9,nonmatch,30-40,0.111238689400407
E10:E10,1,match,40-50,0.181303869128493
E10:E10,2,match,40-50,0.197432804973689
E10:E10,3,match,40-50,0.188415578233983
E10:E10,4,match,40-50,0.168032681417507
E10:E10,5,match,40-50,0.271185293979093
E10:E10,6,match,40-50,0.256907868503169
E10:E10,7,match,40-50,0.229174462152908
E10:E10,8,match,40-50,0.308408554347498
E10:E10,9,match,40-50,0.357688963468913
T10:T10,1,match,40-50,0.084675752275919
T10:T10,2,match,40-50,0.153334712043419
T10:T10,3,match,40-50,0.085325411643219
T10:T10,4,match,40-50,0.031255945858702
T10:T10,5,match,40-50,0.007176950034137
T10:T10,6,match,40-50,0.173472702900303
T10:T10,7,match,40-50,0.157634036690414
T10:T10,8,match,40-50,0.199757730464546
T10:T10,9,match,40-50,0.234571188610699
E48:E48,1,match,40-50,0.684566582993225
E48:E48,2,match,40-50,0.614418623610799
E48:E48,3,match,40-50,0.566258949794709
E48:E48,4,match,40-50,0.572325266409319
E48:E48,5,match,40-50,0.622815230734396
E48:E48,6,match,40-50,0.680817225626629
E48:E48,7,match,40-50,0.650975196258191
E48:E48,8,match,40-50,0.61539601539478
E48:E48,9,match,40-50,0.592416841804664
E39:E39,1,match,40-50,0.209930484128915
E39:E39,2,match,40-50,0.200886672030977
E39:E39,3,match,40-50,0.220965216346972
E39:E39,4,match,40-50,0.127985415940209
E39:E39,5,match,40-50,0.219537336372694
E39:E39,6,match,40-50,0.145032772694534
E39:E39,7,match,40-50,0.218843449016966
E39:E39,8,match,40-50,0.255449117533129
E39:E39,9,match,40-50,0.294236650464156
E36:E36,1,match,40-50,0.241983154398466
E36:E36,2,match,40-50,0.351550372304863
E36:E36,3,match,40-50,0.312166398113387
E36:E36,4,match,40-50,0.296015117707429
E36:E36,5,match,40-50,0.253464231460392
E36:E36,6,match,40-50,0.371059668517808
E36:E36,7,match,40-50,0.388755568357134
E36:E36,8,match,40-50,0.346968171744574
E36:E36,9,match,40-50,0.311823754232821
E34:E34,1,match,40-50,0.248064453377654
E34:E34,2,match,40-50,0.346563753225698
E34:E34,3,match,40-50,0.403670942764518
E34:E34,4,match,40-50,0.402762979064315
E34:E34,5,match,40-50,0.417810585126801
E34:E34,6,match,40-50,0.490513983478704
E34:E34,7,match,40-50,0.364312024701233
E34:E34,8,match,40-50,0.320465480741172
E34:E34,9,match,40-50,0.330633459856563
E28:E28,1,match,40-50,0.241791308892014
E28:E28,2,match,40-50,0.277609868659818
E28:E28,3,match,40-50,0.259699465509393
E28:E28,4,match,40-50,0.274345005336714
E28:E28,5,match,40-50,0.231921899423186
E28:E28,6,match,40-50,0.275380312879893
E28:E28,7,match,40-50,0.38014450509081
E28:E28,8,match,40-50,0.369447576434647
E28:E28,9,match,40-50,0.270291285313662
E27:E27,1,match,40-50,0.405233733532797
E27:E27,2,match,40-50,0.453560323143149
E27:E27,3,match,40-50,0.401447549134911
E27:E27,4,match,40-50,0.420207738598758
E27:E27,5,match,40-50,0.278080036483541
E27:E27,6,match,40-50,0.307247142100145
E27:E27,7,match,40-50,0.227700808411011
E27:E27,8,match,40-50,0.320035164803188
E27:E27,9,match,40-50,0.358618664021209
E24:E24,1,match,40-50,0.477492714966303
E24:E24,2,match,40-50,0.538449536332736
E24:E24,3,match,40-50,0.491572072824069
E24:E24,4,match,40-50,0.509620337540368
E24:E24,5,match,40-50,0.472568593224141
E24:E24,6,match,40-50,0.458379593107323
E24:E24,7,match,40-50,0.467733251060619
E24:E24,8,match,40-50,0.436398398490908
E24:E24,9,match,40-50,0.457969397480196
E10:T10,1,nonmatch,40-50,-0.082530884115469
E10:T10,2,nonmatch,40-50,-0.029033664693343
E10:T10,3,nonmatch,40-50,-0.029477839842639
E10:T10,4,nonmatch,40-50,-0.019668067379867
E10:T10,5,nonmatch,40-50,-0.038850399503326
E10:T10,6,nonmatch,40-50,-0.041572247345514
E10:T10,7,nonmatch,40-50,-0.094134902678262
E10:T10,8,nonmatch,40-50,-0.044817999338465
E10:T10,9,nonmatch,40-50,0.021799558508122
E10:E48,1,nonmatch,40-50,0.017185838924979
E10:E48,2,nonmatch,40-50,-0.045258206470038
E10:E48,3,nonmatch,40-50,-0.055714221201665
E10:E48,4,nonmatch,40-50,0.094371163318366
E10:E48,5,nonmatch,40-50,0.103801674008224
E10:E48,6,nonmatch,40-50,0.001946955562161
E10:E48,7,nonmatch,40-50,-0.035075024255438
E10:E48,8,nonmatch,40-50,0.009116401986166
E10:E48,9,nonmatch,40-50,-0.029083242298681
E10:E39,1,nonmatch,40-50,0.083541037744572
E10:E39,2,nonmatch,40-50,0.075210036878792
E10:E39,3,nonmatch,40-50,0.097242051694796
E10:E39,4,nonmatch,40-50,-0.012216035589299
E10:E39,5,nonmatch,40-50,0.058571840563347
E10:E39,6,nonmatch,40-50,0.081223794810548
E10:E39,7,nonmatch,40-50,-0.003088965216516
E10:E39,8,nonmatch,40-50,-0.023468685554885
E10:E39,9,nonmatch,40-50,0.027338135551546
E10:E36,1,nonmatch,40-50,0.04162278700668
E10:E36,2,nonmatch,40-50,0.050278113112434
E10:E36,3,nonmatch,40-50,0.015278016142557
E10:E36,4,nonmatch,40-50,0.00686598241796
E10:E36,5,nonmatch,40-50,0.105689564043273
E10:E36,6,nonmatch,40-50,0.076870606497114
E10:E36,7,nonmatch,40-50,0.061999269127223
E10:E36,8,nonmatch,40-50,-0.032002126699499
E10:E36,9,nonmatch,40-50,0.003172167288169
E10:E34,1,nonmatch,40-50,0.047151244600138
E10:E34,2,nonmatch,40-50,-0.019412440110426
E10:E34,3,nonmatch,40-50,0.054883623624891
E10:E34,4,nonmatch,40-50,0.089389084566467
E10:E34,5,nonmatch,40-50,0.02800231366373
E10:E34,6,nonmatch,40-50,0.051651514887418
E10:E34,7,nonmatch,40-50,0.10322237414818
E10:E34,8,nonmatch,40-50,-0.003655055232285
E10:E34,9,nonmatch,40-50,-0.01755252252405
E10:E28,1,nonmatch,40-50,0.100776458568683
E10:E28,2,nonmatch,40-50,0.064305886342145
E10:E28,3,nonmatch,40-50,0.051197054494939
E10:E28,4,nonmatch,40-50,-0.023389760497296
E10:E28,5,nonmatch,40-50,-0.010475521571717
E10:E28,6,nonmatch,40-50,-0.012464227767712
E10:E28,7,nonmatch,40-50,0.028943010827094
E10:E28,8,nonmatch,40-50,0.016205051932558
E10:E28,9,nonmatch,40-50,-0.053417192026104
E10:E27,1,nonmatch,40-50,0.029027065872026
E10:E27,2,nonmatch,40-50,0.030467367169471
E10:E27,3,nonmatch,40-50,0.038296863047882
E10:E27,4,nonmatch,40-50,-0.004728240895592
E10:E27,5,nonmatch,40-50,0.014822414152003
E10:E27,6,nonmatch,40-50,-0.048717266154374
E10:E27,7,nonmatch,40-50,0.003798127574401
E10:E27,8,nonmatch,40-50,-0.074963130124195
E10:E27,9,nonmatch,40-50,0.014506234336712
E10:E24,1,nonmatch,40-50,-0.03630159078299
E10:E24,2,nonmatch,40-50,0.024640901913486
E10:E24,3,nonmatch,40-50,0.038647942620217
E10:E24,4,nonmatch,40-50,-0.077656656822852
E10:E24,5,nonmatch,40-50,0.032474275546739
E10:E24,6,nonmatch,40-50,0.151714717725229
E10:E24,7,nonmatch,40-50,0.182933773101557
E10:E24,8,nonmatch,40-50,0.103148168981306
E10:E24,9,nonmatch,40-50,0.107811082520592
T10:E10,1,nonmatch,40-50,-0.026310321432238
T10:E10,2,nonmatch,40-50,0.021228713536799
T10:E10,3,nonmatch,40-50,0.070964473154058
T10:E10,4,nonmatch,40-50,0.07878080109966
T10:E10,5,nonmatch,40-50,0.020968550055168
T10:E10,6,nonmatch,40-50,0.03963333344904
T10:E10,7,nonmatch,40-50,0.017458220671985
T10:E10,8,nonmatch,40-50,0.064613061785341
T10:E10,9,nonmatch,40-50,-0.030879713186973
T10:E48,1,nonmatch,40-50,0.042730230303925
T10:E48,2,nonmatch,40-50,0.135050542123222
T10:E48,3,nonmatch,40-50,0.128954913996547
T10:E48,4,nonmatch,40-50,0.016491136210694
T10:E48,5,nonmatch,40-50,0.063917801007163
T10:E48,6,nonmatch,40-50,0.012371944003306
T10:E48,7,nonmatch,40-50,0.02859430070341
T10:E48,8,nonmatch,40-50,0.029949047410552
T10:E48,9,nonmatch,40-50,0.041663636676095
T10:E39,1,nonmatch,40-50,0.04726761414813
T10:E39,2,nonmatch,40-50,-0.005628242655366
T10:E39,3,nonmatch,40-50,-0.034861214378719
T10:E39,4,nonmatch,40-50,-0.050128642336897
T10:E39,5,nonmatch,40-50,-0.098902859124172
T10:E39,6,nonmatch,40-50,-0.022187752956376
T10:E39,7,nonmatch,40-50,-0.001629234815358
T10:E39,8,nonmatch,40-50,-0.009760375255597
T10:E39,9,nonmatch,40-50,0.024459138603797
T10:E36,1,nonmatch,40-50,0.042189048616773
T10:E36,2,nonmatch,40-50,0.103516329419807
T10:E36,3,nonmatch,40-50,0.055904793262594
T10:E36,4,nonmatch,40-50,0.112155270073668
T10:E36,5,nonmatch,40-50,0.166420648521647
T10:E36,6,nonmatch,40-50,0.178453887067851
T10:E36,7,nonmatch,40-50,0.098151048979231
T10:E36,8,nonmatch,40-50,0.084449607414035
T10:E36,9,nonmatch,40-50,0.147329863950876
T10:E34,1,nonmatch,40-50,0.022608092122428
T10:E34,2,nonmatch,40-50,0.101223260912511
T10:E34,3,nonmatch,40-50,0.071217045085665
T10:E34,4,nonmatch,40-50,0.115906455144287
T10:E34,5,nonmatch,40-50,0.106203307934054
T10:E34,6,nonmatch,40-50,0.041438888335077
T10:E34,7,nonmatch,40-50,0.185859276269648
T10:E34,8,nonmatch,40-50,0.089543459146783
T10:E34,9,nonmatch,40-50,0.062733779001126
T10:E28,1,nonmatch,40-50,0.094791605673159
T10:E28,2,nonmatch,40-50,0.184212437676417
T10:E28,3,nonmatch,40-50,0.124759146831666
T10:E28,4,nonmatch,40-50,0.076925793900472
T10:E28,5,nonmatch,40-50,0.072720959902303
T10:E28,6,nonmatch,40-50,0.021886656726061
T10:E28,7,nonmatch,40-50,0.050527795299984
T10:E28,8,nonmatch,40-50,0.12396111950121
T10:E28,9,nonmatch,40-50,0.016942148406636
T10:E27,1,nonmatch,40-50,0.046090661327789
T10:E27,2,nonmatch,40-50,0.006220463999063
T10:E27,3,nonmatch,40-50,-0.024494823296186
T10:E27,4,nonmatch,40-50,0.073815861947076
T10:E27,5,nonmatch,40-50,0.115859959460074
T10:E27,6,nonmatch,40-50,0.094196466413533
T10:E27,7,nonmatch,40-50,0.127147705651426
T10:E27,8,nonmatch,40-50,0.097259230204551
T10:E27,9,nonmatch,40-50,0.072249661978728
T10:E24,1,nonmatch,40-50,-0.059829085966082
T10:E24,2,nonmatch,40-50,0.043213949258737
T10:E24,3,nonmatch,40-50,0.033258609583655
T10:E24,4,nonmatch,40-50,0.083369024396486
T10:E24,5,nonmatch,40-50,0.057874057858985
T10:E24,6,nonmatch,40-50,0.025108914870692
T10:E24,7,nonmatch,40-50,0.07832646028845
T10:E24,8,nonmatch,40-50,0.142316798366556
T10:E24,9,nonmatch,40-50,0.130245574819613
E48:E10,1,nonmatch,40-50,0.096654409016871
E48:E10,2,nonmatch,40-50,0.045074368770379
E48:E10,3,nonmatch,40-50,0.027207639364645
E48:E10,4,nonmatch,40-50,-0.058322970060641
E48:E10,5,nonmatch,40-50,-0.028858924685638
E48:E10,6,nonmatch,40-50,0.039210449256688
E48:E10,7,nonmatch,40-50,0.069553078775644
E48:E10,8,nonmatch,40-50,-0.055518888843833
E48:E10,9,nonmatch,40-50,-0.019948859767159
E48:T10,1,nonmatch,40-50,0.073588641026806
E48:T10,2,nonmatch,40-50,0.115785884816669
E48:T10,3,nonmatch,40-50,0.032843312642646
E48:T10,4,nonmatch,40-50,0.05842081839561
E48:T10,5,nonmatch,40-50,0.045696367679988
E48:T10,6,nonmatch,40-50,0.031273640192894
E48:T10,7,nonmatch,40-50,0.089386292335599
E48:T10,8,nonmatch,40-50,0.02505441273484
E48:T10,9,nonmatch,40-50,0.047302427279221
E48:E39,1,nonmatch,40-50,0.016004534933829
E48:E39,2,nonmatch,40-50,-0.10049151562495
E48:E39,3,nonmatch,40-50,-0.01215228804949
E48:E39,4,nonmatch,40-50,-0.021540757231103
E48:E39,5,nonmatch,40-50,-0.049071691792867
E48:E39,6,nonmatch,40-50,0.054557308363225
E48:E39,7,nonmatch,40-50,0.041276005926723
E48:E39,8,nonmatch,40-50,0.06719321121106
E48:E39,9,nonmatch,40-50,0.032422429337201
E48:E36,1,nonmatch,40-50,0.165148073157316
E48:E36,2,nonmatch,40-50,0.152668093177277
E48:E36,3,nonmatch,40-50,0.154217762705737
E48:E36,4,nonmatch,40-50,0.142770075119294
E48:E36,5,nonmatch,40-50,0.13002780546279
E48:E36,6,nonmatch,40-50,0.082868083290331
E48:E36,7,nonmatch,40-50,0.101979724487279
E48:E36,8,nonmatch,40-50,0.13835013642583
E48:E36,9,nonmatch,40-50,0.102764861092753
E48:E34,1,nonmatch,40-50,0.077951030992263
E48:E34,2,nonmatch,40-50,0.063444316546134
E48:E34,3,nonmatch,40-50,0.135019887468026
E48:E34,4,nonmatch,40-50,0.105288222426521
E48:E34,5,nonmatch,40-50,0.039456452271925
E48:E34,6,nonmatch,40-50,0.053652560713595
E48:E34,7,nonmatch,40-50,0.070545102562528
E48:E34,8,nonmatch,40-50,0.061866776705838
E48:E34,9,nonmatch,40-50,0.012586803568357
E48:E28,1,nonmatch,40-50,0.013786625626299
E48:E28,2,nonmatch,40-50,0.061980117482233
E48:E28,3,nonmatch,40-50,0.031060658788523
E48:E28,4,nonmatch,40-50,0.1378537065917
E48:E28,5,nonmatch,40-50,0.076260754370783
E48:E28,6,nonmatch,40-50,0.036415850823418
E48:E28,7,nonmatch,40-50,-0.012598019347725
E48:E28,8,nonmatch,40-50,0.106615044692551
E48:E28,9,nonmatch,40-50,0.030685582653483
E48:E27,1,nonmatch,40-50,-0.013043564689145
E48:E27,2,nonmatch,40-50,0.093137800258684
E48:E27,3,nonmatch,40-50,0.141387339580265
E48:E27,4,nonmatch,40-50,0.111862206488665
E48:E27,5,nonmatch,40-50,0.101869593178885
E48:E27,6,nonmatch,40-50,0.01688616662476
E48:E27,7,nonmatch,40-50,-0.000200908429117
E48:E27,8,nonmatch,40-50,0.080931089415822
E48:E27,9,nonmatch,40-50,-0.069872950684526
E48:E24,1,nonmatch,40-50,0.044732160631546
E48:E24,2,nonmatch,40-50,0.049615560213529
E48:E24,3,nonmatch,40-50,0.121000612258103
E48:E24,4,nonmatch,40-50,0.094929877065785
E48:E24,5,nonmatch,40-50,0.027898033131817
E48:E24,6,nonmatch,40-50,0.120734217554799
E48:E24,7,nonmatch,40-50,0.106815239190962
E48:E24,8,nonmatch,40-50,0.137028661971632
E48:E24,9,nonmatch,40-50,0.008732105854994
E39:E10,1,nonmatch,40-50,0.050445619715529
E39:E10,2,nonmatch,40-50,0.063298765360419
E39:E10,3,nonmatch,40-50,0.233356409045978
E39:E10,4,nonmatch,40-50,0.043306619842642
E39:E10,5,nonmatch,40-50,0.093238828521097
E39:E10,6,nonmatch,40-50,0.071775052585741
E39:E10,7,nonmatch,40-50,0.013922654941786
E39:E10,8,nonmatch,40-50,0.068064985801177
E39:E10,9,nonmatch,40-50,0.045528101847313
E39:T10,1,nonmatch,40-50,0.03459715229601
E39:T10,2,nonmatch,40-50,0.006141148373046
E39:T10,3,nonmatch,40-50,0.050965077032557
E39:T10,4,nonmatch,40-50,0.026826808835803
E39:T10,5,nonmatch,40-50,0.0756727903941
E39:T10,6,nonmatch,40-50,0.07942373593779
E39:T10,7,nonmatch,40-50,0.073033061329578
E39:T10,8,nonmatch,40-50,0.069685481162319
E39:T10,9,nonmatch,40-50,0.054589349693554
E39:E48,1,nonmatch,40-50,-0.031007195851202
E39:E48,2,nonmatch,40-50,0.010407462353029
E39:E48,3,nonmatch,40-50,0.034085697558433
E39:E48,4,nonmatch,40-50,0.028390955683523
E39:E48,5,nonmatch,40-50,-0.04137598335387
E39:E48,6,nonmatch,40-50,0.038269427638737
E39:E48,7,nonmatch,40-50,0.127413956119843
E39:E48,8,nonmatch,40-50,0.042696558601657
E39:E48,9,nonmatch,40-50,0.113593884711468
E39:E36,1,nonmatch,40-50,0.016609560515911
E39:E36,2,nonmatch,40-50,0.023868874510238
E39:E36,3,nonmatch,40-50,0.037251014936268
E39:E36,4,nonmatch,40-50,0.023182227310054
E39:E36,5,nonmatch,40-50,-0.01300415705607
E39:E36,6,nonmatch,40-50,-0.019425517193313
E39:E36,7,nonmatch,40-50,0.065250800700219
E39:E36,8,nonmatch,40-50,0.030063746536357
E39:E36,9,nonmatch,40-50,0.080357874421269
E39:E34,1,nonmatch,40-50,0.05519886661376
E39:E34,2,nonmatch,40-50,0.03346125975821
E39:E34,3,nonmatch,40-50,0.095329747543897
E39:E34,4,nonmatch,40-50,-0.038358916126718
E39:E34,5,nonmatch,40-50,0.01384476424898
E39:E34,6,nonmatch,40-50,0.059709219236721
E39:E34,7,nonmatch,40-50,0.148866405976315
E39:E34,8,nonmatch,40-50,0.07562761571221
E39:E34,9,nonmatch,40-50,0.02462492689047
E39:E28,1,nonmatch,40-50,0.049075990550965
E39:E28,2,nonmatch,40-50,0.055039803604798
E39:E28,3,nonmatch,40-50,0.062530281992043
E39:E28,4,nonmatch,40-50,-0.013129383509378
E39:E28,5,nonmatch,40-50,0.039829394892108
E39:E28,6,nonmatch,40-50,0.054433157024998
E39:E28,7,nonmatch,40-50,0.050162027116672
E39:E28,8,nonmatch,40-50,0.089785536323623
E39:E28,9,nonmatch,40-50,0.021010968097353
E39:E27,1,nonmatch,40-50,0.028036644694094
E39:E27,2,nonmatch,40-50,0.02189812400619
E39:E27,3,nonmatch,40-50,0.014393515298784
